pair_index,scene,source_id,target_id,method,num_correspondences,putative_inlier_ratio,rotation_error_deg,translation_error,success,runtime_seconds,mean_hops,best_hops,effective_rank,regeneration_updates,regenerated_correspondences,subsample_seconds,graph_seconds,seed_seconds,search_seconds,refinement_seconds,regeneration_seconds
10,7-scenes-redkitchen,14,0,sagereg_regen,327,0.5565749235474006,2.903268345424461,0.0501960825488504,True,0.1603269229999568,2.0,2.0,2.3118402786322063,5.0,5455.0,1.1159999758092454e-05,0.0061897629998384,0.0432389900001908,0.0605288880001353,0.0078134339996722,0.0425014940001347
11,7-scenes-redkitchen,15,0,sagereg_regen,234,0.2564102564102564,1.930960594034728,0.0453755002187388,True,0.1270279750001464,1.9583333333333333,2.0,1.9523836587762635,6.0,4306.0,9.71100007518544e-06,0.0035754730001826,0.0223713650002537,0.0558168960001239,0.0065604230003373,0.0386540029999196
12,7-scenes-redkitchen,19,0,sagereg_regen,243,0.4567901234567901,1.4725264821284128,0.0104710578867678,True,0.1379146409999521,1.9479166666666667,2.0,1.6291767348434292,5.0,4612.0,9.991999831981955e-06,0.0040243309999823,0.0238739799997347,0.0588427329998921,0.0068828779999421,0.0442351920000874
13,7-scenes-redkitchen,26,0,sagereg_regen,294,0.1156462585034013,90.21003773195848,2.931367522961286,False,0.145894854999824,1.9791666666666667,2.0,2.0663622669054726,6.0,3815.0,1.067099992724252e-05,0.0050893779998659,0.032517937999728,0.0575358119999691,0.0064376489999631,0.0442596679999951
14,7-scenes-redkitchen,27,0,sagereg_regen,356,0.1769662921348314,2.1075623755302324,0.0556303113913197,True,0.1852755879999676,1.9583333333333333,2.0,2.0405203967846752,6.0,7897.0,1.2086999959137756e-05,0.0065338730000803,0.0468272660000366,0.0581697140000869,0.0069917760001771,0.0666974809996645
15,7-scenes-redkitchen,28,0,sagereg_regen,277,0.2057761732851985,2.394890955233981,0.094046980202063,True,0.1505900180004573,1.9791666666666667,2.0,2.1616596791003304,5.0,6031.0,1.009600009638234e-05,0.0047339919997284,0.0284480250002161,0.0592694719998689,0.0066861979998975,0.051400797000042
16,7-scenes-redkitchen,29,0,sagereg_regen,216,0.199074074074074,2.288074145820932,0.0637241416340252,True,0.1268122580004274,1.9479166666666667,2.0,2.32256026792399,6.0,4773.0,9.720999969431432e-06,0.003340768000271,0.0192013629998655,0.0555502279999018,0.0064392510003017,0.0422277090001443
17,7-scenes-redkitchen,31,0,sagereg_regen,165,0.1939393939393939,2.893980492896601,0.0403158197210228,True,0.1069970799999282,1.96875,2.0,2.503637880495222,6.0,3621.0,9.138000223174458e-06,0.0024442369999633,0.0114876890002051,0.0542819769998459,0.0058789580002667,0.0328558369997153
18,7-scenes-redkitchen,32,0,sagereg_regen,155,0.2516129032258064,3.554133743457434,0.0425478217085219,True,0.1083573809996778,1.9583333333333333,2.0,1.806792761551989,4.0,3914.0,8.318000254803337e-06,0.0026099529995917,0.0123564639998221,0.0558943620003447,0.0061137200000302,0.0313367979997565
19,7-scenes-redkitchen,37,0,sagereg_regen,297,0.1279461279461279,2.118332729012162,0.0463747009487872,True,0.1498599210003703,1.90625,2.0,1.506243195074055,6.0,4675.0,1.0891999863815728e-05,0.0048453520003022,0.0321419339998101,0.0561489239998991,0.0068547249998118,0.0498102650003602
20,7-scenes-redkitchen,38,0,sagereg_regen,213,0.2065727699530516,3.0251451521372466,0.0319473652670267,True,0.1250013950002539,1.9479166666666667,2.0,1.7797441342185585,4.0,4257.0,9.453999609831952e-06,0.0033154140000988,0.0184200300000156,0.0543834539998897,0.006364898999891,0.0424691830003212
21,7-scenes-redkitchen,39,0,sagereg_regen,335,0.2805970149253731,3.452381496080284,0.0585149625202563,True,0.1523788209997292,1.96875,2.0,1.5451752376768066,3.0,5151.0,1.1132000054203672e-05,0.0060085869999966,0.0394458709997707,0.0597170410001126,0.007165562999944,0.0399860359998456
22,7-scenes-redkitchen,41,0,sagereg_regen,229,0.2270742358078602,2.4324127339252057,0.0930165067585098,True,0.1224158530003478,1.875,2.0,2.484629424026397,5.0,3677.0,9.773999863682548e-06,0.0032732939998822,0.020850005000284,0.0531779240000105,0.0064255590000357,0.038640129000214
23,7-scenes-redkitchen,2,1,sagereg_regen,790,0.8810126582278481,0.8331563483258272,0.0094488884237724,True,0.3048645079998096,2.0,2.0,2.258725421314402,0.0,6614.0,1.7544000002089888e-05,0.0242584470001929,0.1703886229997806,0.0684773909997602,0.0121449349999238,0.0295190090000687
24,7-scenes-redkitchen,3,1,sagereg_regen,342,0.5321637426900585,1.23846815094762,0.0255984295761032,True,0.1671496509998178,1.9895833333333333,2.0,2.6461020948020733,4.0,6000.0,1.226599988513044e-05,0.0069014359996799,0.0468037390000972,0.061685615999977,0.0077874359999441,0.0439146009998694
25,7-scenes-redkitchen,4,1,sagereg_regen,296,0.4594594594594595,1.5029549609938315,0.0309447889446518,True,0.1571450500005085,2.0,2.0,2.4354034309060726,5.0,5326.0,1.1027999789803287e-05,0.0054826440000397,0.036338465999961,0.0605033320002803,0.0073171170001842,0.0474507860003541
