pair_index,variant,rotation_error_deg,translation_error,success,runtime_seconds
464,neighbors_72,147.54841073893508,3.7444611704210575,False,0.1978187339991564
464,hypotheses_5,147.46006631751587,3.7433636823595258,False,0.18714567200368037
464,hypotheses_10,147.46006631751587,3.7433636823595258,False,0.18783750900183804
464,hypotheses_30,147.46006631751587,3.7433636823595258,False,0.18964883299486246
464,motif_0,147.46513292324335,3.743519689399471,False,0.18230217400559923
464,motif_075,6.158033524936162,0.18113869425281337,True,0.1873636600066675
464,motif_225,6.158042266705481,0.18113896649334293,True,0.1878328400052851
480,base,6.742503744303609,0.10433541764575253,True,0.11539197200181661
480,seeds_48,7.7076847417607635,0.04240128464583416,True,0.06461415300145745
480,seeds_72,6.742503744303609,0.10433541764575253,True,0.09352058699732879
480,seeds_120,6.742503744303609,0.10433541764575253,True,0.13731688899861183
480,neighbors_24,8.556993541198297,0.08761272799464356,True,0.10937060900323559
480,neighbors_36,7.557815231714198,0.04478789893781854,True,0.11428879999584751
480,neighbors_72,6.742503307557239,0.10433527634951846,True,0.11484010099957231
480,hypotheses_5,6.742503744303609,0.10433541764575253,True,0.1102330920039094
480,hypotheses_10,6.742503744303609,0.10433541764575253,True,0.11159625800064532
480,hypotheses_30,6.742503744303609,0.10433541764575253,True,0.11768348300392972
480,motif_0,6.742492728446569,0.1043329530573835,True,0.11095443600061117
480,motif_075,6.742498078151906,0.10433418097403856,True,0.11504502900061198
480,motif_225,6.742503846253893,0.10433545630984235,True,0.11562496999977157
496,base,0.48742714252556363,0.0502748052868745,True,0.26559445900056744
496,seeds_48,0.48742714252556363,0.0502748052868745,True,0.14431180599785876
496,seeds_72,0.48742714252556363,0.0502748052868745,True,0.20413964799809037
496,seeds_120,0.48742714252556363,0.0502748052868745,True,0.3396784610013128
496,neighbors_24,0.483911380805832,0.050386449509296,True,0.2009251880008378
496,neighbors_36,1.5115137492339288,0.03070431281546082,True,0.23652702599792974
496,neighbors_72,0.48741247870297566,0.05027548559910739,True,0.30713389300217386
496,hypotheses_5,0.48742714252556363,0.0502748052868745,True,0.26069664399983594
496,hypotheses_10,0.48742714252556363,0.0502748052868745,True,0.262864766002167
496,hypotheses_30,0.48742714252556363,0.0502748052868745,True,0.2707847030033008
496,motif_0,0.48711194568866545,0.050285968217087834,True,0.256678069003101
496,motif_075,0.487504815840818,0.05027212264965125,True,0.26776796099875355
496,motif_225,0.48539704825833563,0.05035026972833162,True,0.26706468000338646
512,base,54.0319082697083,2.8578707003085335,False,0.07260253800632199
512,seeds_48,54.0319082697083,2.8578707003085335,False,0.04156348499964224
512,seeds_72,54.0319082697083,2.8578707003085335,False,0.05625261000386672
512,seeds_120,54.0319082697083,2.8578707003085335,False,0.08952304600097705
512,neighbors_24,126.07324494181056,2.7295692072228572,False,0.07386269500420894
512,neighbors_36,54.0319082697083,2.8578707003085335,False,0.0725540909988922
512,neighbors_72,54.0319082697083,2.8578707003085335,False,0.07262604499555891
512,hypotheses_5,54.0319082697083,2.8578707003085335,False,0.07114001299487427
512,hypotheses_10,54.0319082697083,2.8578707003085335,False,0.07200892999389907
512,hypotheses_30,54.0319082697083,2.8578707003085335,False,0.07288666599924909
512,motif_0,47.62799227420532,2.5692480490539613,False,0.07222895599988988
512,motif_075,54.031899880710576,2.857870638550557,False,0.07351682800072012
512,motif_225,54.031744041053976,2.857869261442999,False,0.07369104799727211
528,base,117.11157576996172,3.8283234101546637,False,0.32625602400366915
528,seeds_48,117.11157576996172,3.8283234101546637,False,0.1758963400061475
528,seeds_72,117.11157576996172,3.8283234101546637,False,0.24682648300222354
528,seeds_120,117.11157576996172,3.8283234101546637,False,0.40456707600242225
528,neighbors_24,86.95390357215794,4.124758559014162,False,0.22813660700194305
528,neighbors_36,93.0385999736343,3.763181108083383,False,0.2794486280035926
528,neighbors_72,117.115915951753,3.833654482152271,False,0.3945593979951809
528,hypotheses_5,117.11157576996172,3.8283234101546637,False,0.3194005869954708
528,hypotheses_10,117.11157576996172,3.8283234101546637,False,0.32160445699992124
528,hypotheses_30,117.11157576996172,3.8283234101546637,False,0.3282239219988696
528,motif_0,117.11157861596027,3.828323121871669,False,0.30854667999665253
528,motif_075,117.11157665607483,3.828323319692125,False,0.32770410199736943
528,motif_225,117.11157529287796,3.828323456252431,False,0.32475668100232724
544,base,2.112972403726877,0.04026626760036984,True,0.29555376700591296
544,seeds_48,2.5056148305616697,0.07521600107403313,True,0.16142951200163225
544,seeds_72,2.5056148305616697,0.07521600107403313,True,0.2228107769988128
544,seeds_120,1.0543244512830745,0.04600622044096688,True,0.37477428399870405
544,neighbors_24,0.7825506550320994,0.033346356460703434,True,0.2110325190005824
544,neighbors_36,1.904012394965637,0.03566719465929572,True,0.2547991490064305
544,neighbors_72,1.0656738541780528,0.04605855424486778,True,0.35680486699857283
544,hypotheses_5,0.7853055967870369,0.03335338518551669,True,0.28961536299902946
544,hypotheses_10,2.112972403726877,0.04026626760036984,True,0.2925477359967772
544,hypotheses_30,2.112972403726877,0.04026626760036984,True,0.2968719639975461
544,motif_0,1.709320159217096,0.03364756878050025,True,0.2717300290023559
544,motif_075,1.6708635901125872,0.03919741698448728,True,0.29565566499513807
544,motif_225,2.112972354257173,0.04026626133546836,True,0.29642704100115225
560,base,93.59551083798033,3.4169207734922464,False,0.3446540090008057
560,seeds_48,93.59551083798033,3.4169207734922464,False,0.1927181470018695
560,seeds_72,93.59551083798033,3.4169207734922464,False,0.26437129699479556
560,seeds_120,93.59551083798033,3.4169207734922464,False,0.42676871399453375
560,neighbors_24,33.001798183855385,0.2659345068309285,False,0.24295941699529067
560,neighbors_36,8.68962757843462,0.7296467698492697,False,0.29818961499404395
560,neighbors_72,110.89353937323845,3.5050958304279587,False,0.41601122899737675
560,hypotheses_5,93.59551083798033,3.4169207734922464,False,0.3387001809969661
560,hypotheses_10,93.59551083798033,3.4169207734922464,False,0.34038117100135423
560,hypotheses_30,93.59551083798033,3.4169207734922464,False,0.3463000429983367
560,motif_0,91.33162581776179,3.3445055693834536,False,0.3196322429939755
560,motif_075,93.59535082393472,3.416915340409783,False,0.3424386629994842
560,motif_225,93.5955076339739,3.416920665995666,False,0.3453959499966004
576,base,179.21400922339788,4.634657955475601,False,0.1852897610006039
576,seeds_48,179.21400922339788,4.634657955475601,False,0.0958756199979689
576,seeds_72,179.21400922339788,4.634657955475601,False,0.13777274700260023
576,seeds_120,179.21400922339788,4.634657955475601,False,0.2140693779947469
576,neighbors_24,150.06193539008913,3.3187384888819986,False,0.14821183300227858
576,neighbors_36,142.72945104782733,3.904572476491069,False,0.16868776999763213
576,neighbors_72,142.68155716903092,3.9068577585807027,False,0.19170940299954964
576,hypotheses_5,142.56958083475593,3.910580453328814,False,0.17838088799908292
576,hypotheses_10,179.21400922339788,4.634657955475601,False,0.18178209599864203
576,hypotheses_30,179.21400922339788,4.634657955475601,False,0.1880297009993228
576,motif_0,161.10435581162815,3.7066477140346215,False,0.17496013699565083
576,motif_075,178.45260079597497,4.641659969927071,False,0.18412404300033813
576,motif_225,149.44578327042717,3.117679031891538,False,0.18273880000197096
592,base,101.03199581802973,3.5081484840957726,False,0.20856308600195916
592,seeds_48,85.82638357312244,3.2164122606778602,False,0.11127597599988803
592,seeds_72,101.03199581802973,3.5081484840957726,False,0.15823975899547804
592,seeds_120,83.49126082621581,3.1702411737106906,False,0.2495236999966437
592,neighbors_24,86.1965579814991,3.220925658356954,False,0.16560747900075512
592,neighbors_36,85.81423931593402,3.2160812135202406,False,0.19084314599604113
592,neighbors_72,83.49126069646795,3.1702411701908106,False,0.22230356599902734
592,hypotheses_5,85.82638357312244,3.2164122606778602,False,0.2024948249963927
592,hypotheses_10,85.82638357312244,3.2164122606778602,False,0.2041850660025375
592,hypotheses_30,101.03199581802973,3.5081484840957726,False,0.2113973240047926
592,motif_0,86.16205431984912,3.219642658160258,False,0.19898664399806876
592,motif_075,100.73746088579252,3.5004569638836704,False,0.20671168000262696
592,motif_225,83.4912609041427,3.1702411751988473,False,0.20762056700186804
608,base,85.60694673415279,3.0591164842845844,False,0.1556224439991638
608,seeds_48,85.64424036768229,3.056979383210042,False,0.08544635599537287
608,seeds_72,85.60678100749156,3.059094222094753,False,0.12370239500160096
608,seeds_120,85.60694673415279,3.0591164842845844,False,0.18278668700077105
608,neighbors_24,85.60684536157387,3.0591029488509336,False,0.13538459799747216
608,neighbors_36,85.6066393324952,3.059074503088253,False,0.14802303499891423
608,neighbors_72,85.61454282503128,3.0597013781959554,False,0.1626424619971658
608,hypotheses_5,85.60678100749156,3.059094222094753,False,0.15028161599911982
608,hypotheses_10,85.60694673415279,3.0591164842845844,False,0.15179608300240943
608,hypotheses_30,85.60694673415279,3.0591164842845844,False,0.15927318899775855
608,motif_0,85.61427088904195,3.0596581150797686,False,0.15006690800510114
608,motif_075,85.61502595145879,3.059774616654361,False,0.15612747900013346
608,motif_225,85.76565787494617,3.0637379108130243,False,0.15572065400192514
624,base,5.664403211363289,0.2894810158823692,True,0.2070523750007851
624,seeds_48,5.664331247558634,0.2894794305037136,True,0.10877851199620636
624,seeds_72,5.664403211363289,0.2894810158823692,True,0.15511822600092273
624,seeds_120,5.664403211363289,0.2894810158823692,True,0.24604663799982518
624,neighbors_24,5.666224242669539,0.2894273246608847,True,0.16511616799834883
624,neighbors_36,5.629376200805917,0.28846325540518913,True,0.18913329800125211
624,neighbors_72,8.28090218522464,0.3608213310203563,False,0.21986006299994187
624,hypotheses_5,5.664403211363289,0.2894810158823692,True,0.2019375250019948
624,hypotheses_10,5.664403211363289,0.2894810158823692,True,0.2039247919965419
624,hypotheses_30,5.664403211363289,0.2894810158823692,True,0.21100737799861236
624,motif_0,8.281099979715474,0.36082970776215156,False,0.20193945800565416
624,motif_075,5.66433139262968,0.28947946219759607,True,0.20924682400072925
624,motif_225,5.664402969383582,0.28948100452410713,True,0.20767932300077518
640,base,0.9889319763706174,0.04287850995798067,True,0.21741804599878378
640,seeds_48,0.9889319763706174,0.04287850995798067,True,0.11861250799847767
640,seeds_72,0.9889319763706174,0.04287850995798067,True,0.16767040899867425
640,seeds_120,0.9889319763706174,0.04287850995798067,True,0.276428858996951
640,neighbors_24,0.9904130493284211,0.04289651626907225,True,0.17010436500277137
640,neighbors_36,0.9905501740822025,0.042906159207181056,True,0.19381699400400976
640,neighbors_72,0.9518255588030838,0.046613719455532,True,0.2365780510008335
640,hypotheses_5,0.9909865733488576,0.042952898769030204,True,0.2111141079949448
640,hypotheses_10,0.9889319763706174,0.04287850995798067,True,0.21293972200510325
640,hypotheses_30,0.9889319763706174,0.04287850995798067,True,0.22052770700247493
640,motif_0,0.9905492916709645,0.04290618295417244,True,0.2049200990004465
640,motif_075,1.03617116756135,0.03942099481631404,True,0.21595618100400316
640,motif_225,0.9911112734517933,0.0429312441447502,True,0.21685251699818764
656,base,102.40538583808373,4.593516444129131,False,0.2231482670031255
656,seeds_48,72.02013787952724,4.089802480717921,False,0.11793486399983522
656,seeds_72,72.02013787952724,4.089802480717921,False,0.16749614799482515
656,seeds_120,133.1809464091252,6.180129839365924,False,0.27754630200070096
656,neighbors_24,6.650776066217369,2.647705171938053,False,0.16841543500049738
656,neighbors_36,127.08313223742853,5.683232563112539,False,0.19898362700041616
656,neighbors_72,15.471808791112657,2.217476028242113,False,0.24250284599838778
656,hypotheses_5,102.40538583808373,4.593516444129131,False,0.21700169699761318
656,hypotheses_10,102.40538583808373,4.593516444129131,False,0.21875106100196717
656,hypotheses_30,127.00908682720491,5.680487969467939,False,0.22593654099910054
656,motif_0,35.255900635842494,1.8460408813195952,False,0.21736348300328245
656,motif_075,102.41073531853847,4.5936240355399836,False,0.2239526279954589
656,motif_225,133.1542548601258,6.178592705166649,False,0.22205704399675597
672,base,1.9018351781531062,0.04086955174044339,True,0.12188912100100424
672,seeds_48,1.9018340898674817,0.04086946986098944,True,0.07333045099949231
672,seeds_72,1.9018340898674817,0.04086946986098944,True,0.09981741600495297
672,seeds_120,1.9018351781531062,0.04086955174044339,True,0.1439249920003931
672,neighbors_24,1.901776061826637,0.04086710619201597,True,0.10539989999961108
672,neighbors_36,1.90183448386125,0.040869483214690784,True,0.11410260300181108
672,neighbors_72,1.9018522274876615,0.04087058656802064,True,0.13101378999999724
672,hypotheses_5,1.9018351781531062,0.04086955174044339,True,0.11679117599851452
672,hypotheses_10,1.9018351781531062,0.04086955174044339,True,0.11803235499974107
672,hypotheses_30,1.9018340898674817,0.04086946986098944,True,0.12513479899644153
672,motif_0,1.9018463973155308,0.04087023357745035,True,0.11676653500035172
672,motif_075,1.90183480874508,0.04086954282530756,True,0.12132858500262955
672,motif_225,1.9018351780971376,0.04086955186440678,True,0.1210757389999344
688,base,8.863308485595482,0.22035324182819893,True,0.16504378600075142
688,seeds_48,8.863302596141672,0.22035373583080156,True,0.08732931900158292
688,seeds_72,8.863308485595482,0.22035324182819893,True,0.12706400300521636
688,seeds_120,8.863308485595482,0.22035324182819893,True,0.19278640099946642
688,neighbors_24,10.130508249899389,0.22878783919218185,True,0.1383181049968698
688,neighbors_36,10.130247357984583,0.22877966270271483,True,0.1583582769962959
688,neighbors_72,6.636025476297551,0.09588497124992373,True,0.1665166219972889
688,hypotheses_5,8.863308485595482,0.22035324182819893,True,0.15962453000247478
688,hypotheses_10,8.863308485595482,0.22035324182819893,True,0.16141177999816136
688,hypotheses_30,8.863308485595482,0.22035324182819893,True,0.1665515860004234
688,motif_0,10.1301972739656,0.228775728464797,True,0.15863839499797905
688,motif_075,10.131210014214272,0.2288179363546148,True,0.1647682819966576
688,motif_225,10.130371053367869,0.22878249898665454,True,0.1647681160029606
704,base,172.65648174616112,4.525359208136241,False,0.1732078949935385
704,seeds_48,162.4073079328979,4.306083452233343,False,0.09359868799947435
704,seeds_72,172.80598250465962,4.527578512677859,False,0.1338065669988282
704,seeds_120,172.8059794074461,4.527578657638061,False,0.19954726099967957
704,neighbors_24,168.77081813309783,4.639561179501588,False,0.14244388900260674
704,neighbors_36,172.65648016531,4.525358963539911,False,0.16118669700517785
704,neighbors_72,172.80595313757922,4.527579409671296,False,0.18042882100417046
704,hypotheses_5,172.65648174616112,4.525359208136241,False,0.16726862100040307
704,hypotheses_10,172.65648174616112,4.525359208136241,False,0.16859138300060295
704,hypotheses_30,172.65648174616112,4.525359208136241,False,0.17729749099817127
704,motif_0,172.80598031952283,4.5275785803942314,False,0.1669470850029029
704,motif_075,172.21302659327887,4.53535792783132,False,0.17355680599575862
704,motif_225,172.65647854189416,4.525359037351066,False,0.1727509199990891
720,base,146.55350338906374,3.2136588866176514,False,0.20802486300090095
720,seeds_48,146.55350338906374,3.2136588866176514,False,0.11190729300142266
720,seeds_72,146.55350338906374,3.2136588866176514,False,0.1564055950002512
720,seeds_120,146.55290178147962,3.213671241687421,False,0.2617341209988808
720,neighbors_24,166.32448402404188,4.209673325362541,False,0.16307070099719567
720,neighbors_36,31.7336585128039,1.1309416864976143,False,0.19132053100474877
720,neighbors_72,179.05710676723047,2.835154101841876,False,0.21873415400477825
720,hypotheses_5,166.23039627163303,4.207471589779287,False,0.20202214700111654
720,hypotheses_10,166.23039627163303,4.207471589779287,False,0.20418643100128975
720,hypotheses_30,146.55350338906374,3.2136588866176514,False,0.21120321300259093
720,motif_0,29.620652261878462,1.19540128508435,False,0.19739298700005747
720,motif_075,146.55350348977746,3.213658883925361,False,0.20798355599981733
720,motif_225,179.05695176937564,2.8351488859489025,False,0.20781179099867586
736,base,179.47447549807293,4.148431725745274,False,0.2050745000015013
736,seeds_48,85.76860571495682,4.026029601988351,False,0.1086463960018591
736,seeds_72,179.40018260237474,4.139175503370176,False,0.153055854003469
736,seeds_120,179.47447549807293,4.148431725745274,False,0.25750826399598736
736,neighbors_24,10.043872639383196,0.05029142055432052,True,0.16256972800329095
736,neighbors_36,10.038331143217725,0.050297093797981154,True,0.18584951299999375
736,neighbors_72,179.4662944583428,4.1324612803899745,False,0.2256462069999543
736,hypotheses_5,179.47447549807293,4.148431725745274,False,0.19885655499820132
736,hypotheses_10,179.47447549807293,4.148431725745274,False,0.20141579599294346
736,hypotheses_30,179.47447549807293,4.148431725745274,False,0.2089919270001701
736,motif_0,179.47447551239372,4.14843172007155,False,0.19621964800171554
736,motif_075,85.76273992160301,4.025878521232739,False,0.2043534370022826
736,motif_225,179.47447548042175,4.148431724559558,False,0.2052294540044386
752,base,2.767297366728368,0.03242849015205544,True,0.41994358700321754
752,seeds_48,2.8017595766932364,0.030885229875672666,True,0.23631043099885574
752,seeds_72,2.767297366728368,0.03242849015205544,True,0.32555798799876356
752,seeds_120,2.801075792157929,0.030898973715571192,True,0.5245034420004231
752,neighbors_24,2.724965914393503,0.031339499593752804,True,0.29707739500008756
752,neighbors_36,2.700654700176563,0.0329115731268479,True,0.3757320520016947
752,neighbors_72,2.8021127531039784,0.030879453875194383,True,0.5341456739988644
752,hypotheses_5,2.9249131805725006,0.02514772918474833,True,0.41367770900251344
752,hypotheses_10,2.873597523531587,0.02608161571449167,True,0.416611903005105
752,hypotheses_30,2.767297366728368,0.03242849015205544,True,0.4270517269978882
752,motif_0,2.799300771149312,0.030931843039943386,True,0.39189056000031997
752,motif_075,2.8010865330751473,0.03089901210153813,True,0.4206867449975107
752,motif_225,2.800970619984463,0.030902769571631874,True,0.42189090200554347
768,base,1.8961719950045273,0.044601339998711236,True,0.24491827999736415
768,seeds_48,1.8961719950045273,0.044601339998711236,True,0.1310045270001865
768,seeds_72,1.8961719950045273,0.044601339998711236,True,0.18492036200041184
768,seeds_120,1.8961719950045273,0.044601339998711236,True,0.30425281000498217
768,neighbors_24,1.954423673328229,0.04582495979965706,True,0.18151442400267115
768,neighbors_36,1.9544392728640316,0.045825259720958,True,0.21756819399888627
768,neighbors_72,1.9539937452865153,0.045813290196023794,True,0.2770645249984227
768,hypotheses_5,1.954052522331299,0.04581463601267365,True,0.23680273699574172
768,hypotheses_10,1.954052522331299,0.04581463601267365,True,0.23815536300389795
768,hypotheses_30,1.8961719950045273,0.044601339998711236,True,0.24705115100368857
768,motif_0,1.8940552454728976,0.04455715827832674,True,0.2270961470057955
768,motif_075,1.895101061743377,0.04457774620600375,True,0.24030172800121363
768,motif_225,1.8961724910788118,0.04460135349432743,True,0.24234198799968
784,base,10.52041258928765,0.4626785141372968,False,0.22700832300324691
784,seeds_48,10.52041258928765,0.4626785141372968,False,0.12128056099754758
784,seeds_72,10.52041258928765,0.4626785141372968,False,0.1722277309963829
784,seeds_120,10.52041258928765,0.4626785141372968,False,0.29391061200294644
784,neighbors_24,4.331388381452688,0.20038752289506934,True,0.17566980000265175
784,neighbors_36,4.7243256741574,0.22815362923911808,True,0.20412971699988702
784,neighbors_72,10.52041368791423,0.4626785560520775,False,0.2490764659960405
784,hypotheses_5,10.52041258928765,0.4626785141372968,False,0.22101189899694873
784,hypotheses_10,10.52041258928765,0.4626785141372968,False,0.22297824500128627
784,hypotheses_30,10.52041258928765,0.4626785141372968,False,0.23028166600124678
784,motif_0,14.467537287881877,0.612212064375571,False,0.2171539880000637
784,motif_075,6.932686812863635,0.32499991616158647,False,0.22580370200012112
784,motif_225,10.520410502466174,0.46267843562424665,False,0.22659549100353615
800,base,3.944798824091251,0.09042091261665859,True,0.24541251500340877
800,seeds_48,9.939539049605894,0.15469932765428482,True,0.12915922599495389
800,seeds_72,9.939539049605894,0.15469932765428482,True,0.18591646300046705
800,seeds_120,3.3500511487332334,0.09061936083521904,True,0.30516322499897797
800,neighbors_24,16.790566930246957,0.11156519538927391,False,0.18899713100108784
800,neighbors_36,10.807978325037766,0.12335363813805898,True,0.21773994599789148
800,neighbors_72,3.9738764464007033,0.09084401451516595,True,0.2828479259987944
800,hypotheses_5,3.944798824091251,0.09042091261665859,True,0.23956296400137944
800,hypotheses_10,3.944798824091251,0.09042091261665859,True,0.24169576999702258
800,hypotheses_30,9.939539049605894,0.15469932765428482,True,0.24873970299813664
800,motif_0,10.429717319515166,0.11910702930770072,True,0.23350595100055216
800,motif_075,13.320113572002212,0.1432434506164297,True,0.24515306799730752
800,motif_225,3.9447975451796817,0.09042093092794243,True,0.2443857480029692
816,base,31.66735145156547,1.504667318306194,False,0.2236736069971812
816,seeds_48,172.21167685839305,2.8465884608014496,False,0.11586664200149244
816,seeds_72,32.02662965668124,2.09560512440637,False,0.16616480900120223
816,seeds_120,31.66735145156547,1.504667318306194,False,0.2838627399978577
816,neighbors_24,13.4674106326917,1.9237683811229742,False,0.17272065799625125
816,neighbors_36,17.66328016605008,1.9626627905778027,False,0.19853734899515985
816,neighbors_72,31.577476809467136,1.9784194168390026,False,0.251486388995545
816,hypotheses_5,31.66735145156547,1.504667318306194,False,0.22002559699467383
816,hypotheses_10,31.66735145156547,1.504667318306194,False,0.22147581500030356
816,hypotheses_30,31.66735145156547,1.504667318306194,False,0.2255404610041296
816,motif_0,64.16240345286305,2.0748655195542223,False,0.21171262599818874
816,motif_075,31.667428751941475,1.5046671518221,False,0.22362501700263238
816,motif_225,31.667322081210354,1.504667385710275,False,0.22322729399456875
832,base,88.27963638117613,2.987003989002908,False,0.295373759996437
832,seeds_48,88.27963638117613,2.987003989002908,False,0.1649515360040823
832,seeds_72,88.27963638117613,2.987003989002908,False,0.2300016789959045
832,seeds_120,88.27963638117613,2.987003989002908,False,0.37709539399656933
832,neighbors_24,93.5653653385081,3.118126671661449,False,0.21411262799665565
832,neighbors_36,106.47001271217898,3.4266369764928477,False,0.26042449299711734
832,neighbors_72,88.27997668053276,2.987007932303455,False,0.37088276899885386
832,hypotheses_5,88.27963638117613,2.987003989002908,False,0.29370504899998195
832,hypotheses_10,88.27963638117613,2.987003989002908,False,0.29602008600340923
832,hypotheses_30,88.27963638117613,2.987003989002908,False,0.29848139600653667
832,motif_0,88.27964549233108,2.9870043519064455,False,0.2766496129988809
832,motif_075,88.27964017906748,2.987004122616024,False,0.2950585709986626
832,motif_225,88.27963405207232,2.9870039147139322,False,0.29712287100119283
848,base,4.33993485800776,0.09031322899735801,True,0.36799135799810756
848,seeds_48,4.33993485800776,0.09031322899735801,True,0.2011553880001884
848,seeds_72,4.33993485800776,0.09031322899735801,True,0.28272241199738346
848,seeds_120,4.33993485800776,0.09031322899735801,True,0.45763487899967004
848,neighbors_24,2.4897196517100086,0.10001345672471128,True,0.2532322530023521
848,neighbors_36,4.339911847604932,0.0903264454671062,True,0.31165077499463223
848,neighbors_72,4.339847390546809,0.09032658744189166,True,0.4519046060013352
848,hypotheses_5,4.33993485800776,0.09031322899735801,True,0.3612505900018732
848,hypotheses_10,4.33993485800776,0.09031322899735801,True,0.3636794510020991
848,hypotheses_30,4.33993485800776,0.09031322899735801,True,0.37129624899534974
848,motif_0,4.3399912436265415,0.09032459148414353,True,0.33762205799575895
848,motif_075,4.340405429422603,0.09032327759377926,True,0.3654472580019501
848,motif_225,4.339950561768502,0.09031305908653166,True,0.36763768200034974
864,base,1.9238665842844993,0.06013809905648281,True,0.2258571890051826
864,seeds_48,1.9238708583067075,0.06013878290002488,True,0.11945557100261794
864,seeds_72,1.9238708583067075,0.06013878290002488,True,0.16717434000020148
864,seeds_120,1.9238741780745112,0.06013907266717273,True,0.285381720001169
864,neighbors_24,1.8828925462751314,0.05967071746188972,True,0.1727987310005119
864,neighbors_36,1.9239723162988704,0.06014846986218208,True,0.2011177980020875
864,neighbors_72,1.9238664961363758,0.06013807250305998,True,0.2532486810014234
864,hypotheses_5,1.9238665842844993,0.06013809905648281,True,0.21771984500082908
864,hypotheses_10,1.9238665842844993,0.06013809905648281,True,0.21947064000414684
864,hypotheses_30,1.9238665842844993,0.06013809905648281,True,0.22703480500058504
864,motif_0,1.9238860780774258,0.06014022345401199,True,0.21602487399650272
864,motif_075,1.9238664687061895,0.06013808628804613,True,0.22469476999685867
864,motif_225,1.9238791457309823,0.06013930721501971,True,0.2226500289980322
880,base,134.71980254615679,2.608449842563975,False,0.11112086899811402
880,seeds_48,133.87263362930332,2.5697760407386676,False,0.06510146800428629
880,seeds_72,134.71980254615679,2.608449842563975,False,0.09082098200451583
880,seeds_120,134.71980254615679,2.608449842563975,False,0.13166561999969417
880,neighbors_24,164.53264811908986,2.902527699418451,False,0.10291298399533844
880,neighbors_36,146.24124227321084,2.1931362625493187,False,0.1094104959993274
880,neighbors_72,166.14308975260627,2.796945327434848,False,0.11100576199532952
880,hypotheses_5,123.1414863441755,2.722256044143541,False,0.10544371900323313
880,hypotheses_10,134.71980254615679,2.608449842563975,False,0.10746748000383377
880,hypotheses_30,134.71980254615679,2.608449842563975,False,0.11332676700112643
880,motif_0,151.43052492858544,2.801963215183503,False,0.10731327700341353
880,motif_075,135.4767435463569,2.6410944565010923,False,0.11054824500024552
880,motif_225,134.71980339057131,2.60844972796343,False,0.11058662999857916
896,base,99.67154675161518,0.8570987904248492,False,0.09190265300276224
896,seeds_48,99.67154675161518,0.8570987904248492,False,0.05403535499499412
896,seeds_72,99.67154675161518,0.8570987904248492,False,0.07317048300319584
896,seeds_120,99.67154675161518,0.8570987904248492,False,0.11038147500221385
896,neighbors_24,138.8400187204822,5.338057587843078,False,0.08727764499781188
896,neighbors_36,99.67154562459571,0.8570986872455051,False,0.09174091999739176
896,neighbors_72,99.67154702435671,0.8570988214931367,False,0.0920281939979759
896,hypotheses_5,116.60645091213469,2.957588649064622,False,0.0874089319986524
896,hypotheses_10,99.67154675161518,0.8570987904248492,False,0.08931093699357007
896,hypotheses_30,99.67154675161518,0.8570987904248492,False,0.09353638199536363
896,motif_0,99.67191186831352,0.8571428832736293,False,0.08863524900516495
896,motif_075,99.67154534949725,0.8570986511904711,False,0.09003184600442182
896,motif_225,99.67154595315223,0.8570987264505875,False,0.0926234679936897
912,base,3.057674536069692,0.04612469544560293,True,0.11200903200369794
912,seeds_48,3.057674536069692,0.04612469544560293,True,0.06922387600207003
912,seeds_72,3.057674536069692,0.04612469544560293,True,0.09147101200505858
912,seeds_120,3.057674536069692,0.04612469544560293,True,0.1335962590019335
912,neighbors_24,3.057528561364219,0.04612381798801431,True,0.0970691119946423
912,neighbors_36,3.0577459877357493,0.04612518236222304,True,0.10676234700076748
912,neighbors_72,3.057762683147231,0.046125293615646434,True,0.11686367200309178
912,hypotheses_5,3.0577154385297045,0.046125001771938734,True,0.10714324899890926
912,hypotheses_10,3.057674536069692,0.04612469544560293,True,0.10851991500385338
912,hypotheses_30,3.057674536069692,0.04612469544560293,True,0.11517131599975983
912,motif_0,3.0577220271523697,0.046125029896458045,True,0.10806707799929427
912,motif_075,3.0574917218897433,0.046123620429885555,True,0.11145071299688425
912,motif_225,3.057767977276632,0.04612536247511763,True,0.11201377499673981
928,base,104.10549054201357,2.4982384825226776,False,0.21367489799740724
928,seeds_48,110.86846620927928,2.6089275479860574,False,0.11073290000058478
928,seeds_72,110.86846620927928,2.6089275479860574,False,0.15668212600576226
928,seeds_120,97.2767202410516,2.5354902531220547,False,0.2636625559971435
928,neighbors_24,87.23730792173492,1.6224907718481159,False,0.1612486349986284
928,neighbors_36,87.23731016326397,1.6224907228675205,False,0.19177961300010793
928,neighbors_72,104.1104155005614,2.498300816774634,False,0.2324875449994579
928,hypotheses_5,104.10549054201357,2.4982384825226776,False,0.20826951999333687
928,hypotheses_10,104.10549054201357,2.4982384825226776,False,0.21017029300128343
928,hypotheses_30,104.10549054201357,2.4982384825226776,False,0.21567029200377874
928,motif_0,151.800702065415,3.096228230570832,False,0.1976562269992428
928,motif_075,87.23730716117846,1.6224908121300399,False,0.21138876500481274
928,motif_225,140.09373556013065,5.980723355818213,False,0.2145027150036185
944,base,8.751485103980851,0.11345111715622491,True,0.0759473519938183
944,seeds_48,107.13457953393821,0.751356658960493,False,0.04372104100184515
944,seeds_72,139.52101219012465,1.447493714902126,False,0.05871716999536147
